"_id","id","artists","metascore","release_date","sort_no","summary","title","user_score","Unnamed: 0","track_id","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
"ObjectId(""67ffc98ecede12a7f934df9a"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",92,"3Vnes7v746dYzBn0FJTZ1W","Alternative Christmas 2022","Fairytale Of New York",0,263866,false,0.447,0.555,2,-6.018,1,0.0349,0.218,0.00000346,0.124,0.33,117.888,3,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df9b"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99,"7cPuE0M35EajWPRO3nRcH8","OO's Music Grandi Successi","Suddenly I See",0,199040,false,0.603,0.78,0,-5.531,1,0.0438,0.139,0,0.164,0.693,100.499,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df9c"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",838,"4A9E08l34BkPsCDAmOpHxb","Eye To The Telescope","Other Side Of The World",61,214560,false,0.501,0.684,2,-5.368,1,0.0302,0.485,0,0.083,0.369,80.039,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df9d"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",687,"0P0v83waDX4ElzSgmF1cG5","Eye To The Telescope","Other Side Of The World",29,214560,false,0.427,0.695,2,-5.378,1,0.0343,0.487,0,0.0836,0.368,160.142,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df9e"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99585,"7cPuE0M35EajWPRO3nRcH8","OO's Music Grandi Successi","Suddenly I See",0,199040,false,0.603,0.78,0,-5.531,1,0.0438,0.139,0,0.164,0.693,100.499,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934df9f"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",679,"0qAMjeQFyd1qD0LDiV8gWp","Eye To The Telescope","Black Horse And The Cherry Tree",67,172373,false,0.748,0.786,4,-7.788,0,0.0641,0.328,0,0.34,0.917,104.833,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934dfa0"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99587,"7DYsBLdOqz0z14tYWMt2Tn","Del gusto de mamá","Hold On",0,177613,false,0.661,0.937,4,-5.157,0,0.0979,0.322,0.00000104,0.19,0.805,105.549,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa1"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99591,"3Vnes7v746dYzBn0FJTZ1W","Alternative Christmas 2022","Fairytale Of New York",0,263866,false,0.447,0.555,2,-6.018,1,0.0349,0.218,0.00000346,0.124,0.33,117.888,3,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa2"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",137,"5p9XWUdvbUzmPCukOmwoU3","Eye To The Telescope","Suddenly I See",73,201706,false,0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934dfa3"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99599,"62EwQLDw0dprDzuLwQ0sH1","Chill Christmas Dinner","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa4"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99547,"2z2JKNU24UEngb4joR9p8f","Slow Christmas Songs 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa5"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99936,"5p9XWUdvbUzmPCukOmwoU3","Eye To The Telescope","Suddenly I See",73,201706,false,0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa6"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102545,"0adVktNVJXPZfhQe6B1NO5","sadsadchristmas","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa7"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102542,"2nef44o0sjJDKB1ta4S0ub","Lonely Christmas 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa8"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102548,"2z2JKNU24UEngb4joR9p8f","Slow Christmas Songs 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfa9"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102586,"7DYsBLdOqz0z14tYWMt2Tn","Del gusto de mamá","Hold On",0,177613,false,0.661,0.937,4,-5.157,0,0.0979,0.322,0.00000104,0.19,0.805,105.549,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfaa"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102588,"7cPuE0M35EajWPRO3nRcH8","OO's Music Grandi Successi","Suddenly I See",0,199040,false,0.603,0.78,0,-5.531,1,0.0438,0.139,0,0.164,0.693,100.499,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfab"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102599,"62EwQLDw0dprDzuLwQ0sH1","Chill Christmas Dinner","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfac"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102591,"3Vnes7v746dYzBn0FJTZ1W","Alternative Christmas 2022","Fairytale Of New York",0,263866,false,0.447,0.555,2,-6.018,1,0.0349,0.218,0.00000346,0.124,0.33,117.888,3,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfad"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",102937,"5p9XWUdvbUzmPCukOmwoU3","Eye To The Telescope","Suddenly I See",73,201706,false,0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4,"songwriter"
"ObjectId(""67ffc98ecede12a7f934dfae"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3305,"1foMv2HQwfQ2vntFf9HFeG","Plastic Beach","Rhinestone Eyes",80,200173,false,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934dfaf"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99542,"2nef44o0sjJDKB1ta4S0ub","Lonely Christmas 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfb0"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82869,"2dqmgtEy3ca7ElF4Dv0hdu","Satellite Rides","Buick City Complex",22,219906,false,0.376,0.701,7,-7.556,1,0.0364,0.0912,0.0006,0.12,0.492,168.903,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934dfb1"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",99545,"0adVktNVJXPZfhQe6B1NO5","sadsadchristmas","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"singer-songwriter"
"ObjectId(""67ffc98ecede12a7f934dfb2"")",28709,"Kingdom",73,"February 24, 2017",7474,"The debut full-length release for the Los Angeles-based electronic features guest appearances from Najee Daniels, Shacar, Syd, and SZA.","Tears in the Club","tbd",17812,"1JIXDf3lK4fvrMr0EpUzlm","Vertical XL","Bank Head (feat. Kelela)",15,260085,false,0.712,0.788,9,-6.911,1,0.0773,0.115,0.0248,0.0856,0.604,134.978,4,"club"
"ObjectId(""67ffc98ecede12a7f934dfb3"")",16237,"Washed Out",73,"August 13, 2013",7476,"The second full-length release for Ernest Greene was produced with Ben H. Allen.","Paracosm","8.3",107256,"4V0x90QcMh4ZxwHzEWOdtK","Life of Leisure","Feel It All Around",63,192080,false,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,4,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb4"")",16237,"Washed Out",73,"August 13, 2013",7476,"The second full-length release for Ernest Greene was produced with Ben H. Allen.","Paracosm","8.3",107600,"2syYxXSHwiJueleWSDGY0Z","Purple Noon","Too Late",52,252409,false,0.43,0.874,8,-5.054,0,0.0543,0.127,0.0418,0.126,0.576,195.891,4,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb5"")",16237,"Washed Out",73,"August 13, 2013",7476,"The second full-length release for Ernest Greene was produced with Ben H. Allen.","Paracosm","8.3",107659,"230SHXjjyWkT7Zorx6hsiy","Life of Leisure","New Theory",53,168680,false,0.549,0.865,7,-1.827,1,0.0523,0.0505,0.189,0.147,0.355,100.511,4,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb6"")",16237,"Washed Out",73,"August 13, 2013",7476,"The second full-length release for Ernest Greene was produced with Ben H. Allen.","Paracosm","8.3",107800,"1VNZWu2xi8RprnAuj8cEMv","High Times","Belong",46,173760,false,0.533,0.955,1,-2.988,1,0.177,0.000112,0.000234,0.362,0.807,89.015,4,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb7"")",15378,"Alison Moyet",73,"June 11, 2013",7483,"The eighth solo release for the pop singer, better known as one half of Yazoo, was produced by Guy Sigsworth.","The Minutes","8.6",107827,"5bLciH0lkrSaMQNNfyguVw","Singles","That Ole Devil Called Love",24,184466,false,0.496,0.507,5,-8.384,0,0.027,0.48,0,0.215,0.311,101.117,3,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb8"")",16237,"Washed Out",73,"August 13, 2013",7476,"The second full-length release for Ernest Greene was produced with Ben H. Allen.","Paracosm","8.3",107905,"1MshbXeUt8iB4guGXQaU9h","Within and Without","Amor Fati",42,268973,false,0.508,0.857,9,-6.81,1,0.0996,0.0426,0.0135,0.0738,0.531,100.977,4,"synth-pop"
"ObjectId(""67ffc98ecede12a7f934dfb9"")",3710,"Lee ""Scratch"" Perry",73,"August 19, 2008",7484,"The Jamaican producer releases his latest album, produced with Andrew W.K.","Repentance","tbd",28986,"7dnkMTuTQvRgzW39gI15L6","Scratch Came, Scratch Saw, Scratch Conquered","Scratch Is Alive",25,254200,false,0.873,0.628,7,-6.09,0,0.222,0.179,0.00000825,0.218,0.962,81.961,4,"dub"
"ObjectId(""67ffc98ecede12a7f934dfba"")",38522,"Tricky",73,"September 4, 2020",7486,"The 14th full-length studio release for the British electronic artist was recorded in Berlin.","Fall To Pieces","7.6",111785,"2LDjkU17GZ3kxyDOiXiPm0","Mixed Race","Come To Me",19,235786,false,0.861,0.383,0,-11.832,0,0.214,0.203,0.0864,0.228,0.693,121.955,4,"trip-hop"
"ObjectId(""67ffc98ecede12a7f934dfbb"")",38522,"Tricky",73,"September 4, 2020",7486,"The 14th full-length studio release for the British electronic artist was recorded in Berlin.","Fall To Pieces","7.6",111823,"17k5FWUNMI1ux47GrME5hS","Pre Millennium Tension","Bad Things",17,312373,false,0.372,0.434,0,-10.476,1,0.0443,0.692,0.866,0.468,0.0634,97.466,4,"trip-hop"
"ObjectId(""67ffc98ecede12a7f934dfbc"")",38522,"Tricky",73,"September 4, 2020",7486,"The 14th full-length studio release for the British electronic artist was recorded in Berlin.","Fall To Pieces","7.6",111954,"0tYEsmdrsv5Fi3UOn58bou","Maxinquaye (Deluxe Edition)","Overcome",48,270093,false,0.814,0.599,2,-13.007,1,0.232,0.43,0.736,0.0904,0.752,82.278,4,"trip-hop"
"ObjectId(""67ffc98ecede12a7f934dfbd"")",21952,"Romare",73,"February 24, 2015",7481,"This is the debut full-length release from London-based electronic producer Archie Fairhurst as Romare .","Projections","5",32934,"3MYUHaITeEQh3WjMkHr67z","Love Songs, Pt. 1","Hey Now - When I Give You All My Lovin'",61,146842,false,0.866,0.342,7,-8.42,1,0.0527,0.786,0.231,0.178,0.115,125.427,4,"electronic"
"ObjectId(""67ffc98ecede12a7f934dfbe"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",2537,"1EKNUMaRRxclLETULcps5s","Christmas Eve At Home","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alt-rock"
"ObjectId(""67ffc98ecede12a7f934dfbf"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",2540,"6kykAmLzRQI5ozXjujslWo","Home For Christmas 2022","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alt-rock"
"ObjectId(""67ffc98ecede12a7f934dfc0"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",2541,"6E19yW617WrbdplRUt8cvf","Home At Christmas","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alt-rock"
"ObjectId(""67ffc98ecede12a7f934dfc1"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",2546,"5jhIWm2hXdVQJaRDE9AGhW","Alternative Christmas 2022","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alt-rock"
"ObjectId(""67ffc98ecede12a7f934dfc2"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",3941,"6kykAmLzRQI5ozXjujslWo","Home For Christmas 2022","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934dfc3"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",3942,"6E19yW617WrbdplRUt8cvf","Home At Christmas","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934dfc4"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",3943,"5jhIWm2hXdVQJaRDE9AGhW","Alternative Christmas 2022","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934dfc5"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",3949,"1EKNUMaRRxclLETULcps5s","Christmas Eve At Home","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934dfc6"")",38522,"Tricky",73,"September 4, 2020",7486,"The 14th full-length studio release for the British electronic artist was recorded in Berlin.","Fall To Pieces","7.6",111174,"2wC0qK8JN6gblb0ZJzE2d9","Maxinquaye (Deluxe Edition)","Hell Is Round The Corner",55,227066,false,0.574,0.539,0,-12.273,1,0.177,0.336,0.00515,0.196,0.507,119.94,4,"trip-hop"
"ObjectId(""67ffc98ecede12a7f934dfc7"")",28701,"The Shins",73,"March 10, 2017",7494,"The fifth full-length release for the indie-pop rock band was self-produced by James Mercer.","Heartworms","7.6",56892,"6kykAmLzRQI5ozXjujslWo","Home For Christmas 2022","Wonderful Christmastime",0,146520,false,0.634,0.689,11,-5.406,1,0.0307,0.0109,0,0.114,0.899,140.071,4,"indie-pop"
